reservation_id,listing_id,listing_name,total_revenue,billable_amount,rental_amount,bedrooms,owner_stay,booked_at,lead_time,checkin_date,stay_length,adr,guests,status,currency,is_managed_account_valid
120871448,3960390,Ocean villas #G2,1012.00,1079.06,1012.00,2,No,2026-03-05T15:06:10+00:00,72,2026-05-16,7,144.57,0,accepted,USD,Yes
120790579,3960392,Prince Resort 1205,650.00,828.10,650.00,3,No,2026-03-05T13:25:10+00:00,1,2026-03-06,5,130.00,0,accepted,USD,Yes
120790564,3960391,Palms Resort #902,0.00,0.00,0.00,3,No,2026-03-05T03:37:40+00:00,9,2026-03-14,3,0.00,0,canceled,USD,Yes
120790180,3960325,A Place at the Beach #3G,216.00,406.44,216.00,2,No,2026-03-04T23:20:36+00:00,15,2026-03-19,4,54.00,0,accepted,USD,Yes
120790181,3960325,A Place at the Beach #3G,236.00,407.84,236.00,2,No,2026-03-04T22:11:58+00:00,24,2026-03-28,5,47.20,0,accepted,USD,Yes
120790255,3960340,Beach Cove #507,204.00,379.40,204.00,1,No,2026-03-04T21:10:42+00:00,2,2026-03-06,4,51.00,0,accepted,USD,Yes
120790377,3960361,Emerald Pointe #3B,489.00,637.13,489.00,2,No,2026-03-04T18:10:08+00:00,3,2026-03-07,7,69.86,0,accepted,USD,Yes
120790649,3960401,Shipwatch Pointe E109,459.50,700.18,459.50,2,No,2026-03-04T17:59:59+00:00,25,2026-03-29,6,76.58,0,accepted,USD,Yes
120790585,3960392,Prince Resort 1205,393.00,610.93,393.00,3,No,2026-03-04T16:56:37+00:00,8,2026-03-12,3,131.00,0,accepted,USD,Yes
120790183,3960325,A Place at the Beach #3G,248.00,433.48,248.00,2,No,2026-03-04T15:22:27+00:00,1,2026-03-05,4,62.00,0,accepted,USD,Yes
120693100,3960372,Kingston - Arrow Head Court Unit #215,415.65,575.15,415.65,2,No,2026-03-04T04:38:03+00:00,26,2026-03-30,5,83.13,0,accepted,USD,Yes
120692268,3960326,A Place at the beach 3L 5001,1021.00,1086.67,1021.00,2,No,2026-03-04T03:51:58+00:00,76,2026-05-19,5,204.20,0,accepted,USD,Yes
120692338,3960340,Beach Cove #507,162.00,343.91,162.00,1,No,2026-03-04T02:26:55+00:00,15,2026-03-19,3,54.00,0,accepted,USD,Yes
120693222,3960403,Spinaker #703,120.00,403.72,120.00,2,No,2026-03-03T22:41:00+00:00,3,2026-03-06,2,60.00,0,accepted,USD,Yes
120692302,3960334,Barefoot #1635 Havens,255.00,494.32,255.00,3,No,2026-03-03T22:22:13+00:00,2,2026-03-05,3,85.00,0,accepted,USD,Yes
120693212,3960401,Shipwatch Pointe E109,208.00,399.68,208.00,2,No,2026-03-03T20:40:44+00:00,1,2026-03-04,4,52.00,0,accepted,USD,Yes
120693214,3960401,Shipwatch Pointe E109,0.00,0.00,0.00,2,No,2026-03-03T19:01:06+00:00,17,2026-03-20,4,0.00,0,canceled,USD,Yes
120603423,3960381,MB Resort 4216,0.00,0.00,0.00,2,No,2026-03-03T07:03:42+00:00,10,2026-03-13,2,0.00,0,canceled,USD,Yes
120603412,3960372,Kingston - Arrow Head Court Unit #215,368.90,535.65,368.90,2,No,2026-03-03T04:16:13+00:00,12,2026-03-15,7,52.70,0,accepted,USD,Yes
120603456,3960401,Shipwatch Pointe E109,212.00,403.06,212.00,2,No,2026-03-03T02:16:06+00:00,6,2026-03-09,4,53.00,0,accepted,USD,Yes
120603415,3960372,Kingston - Arrow Head Court Unit #215,0.00,0.00,0.00,2,No,2026-03-03T01:47:37+00:00,17,2026-03-20,2,0.00,0,canceled,USD,Yes
120603457,3960401,Shipwatch Pointe E109,300.00,477.42,300.00,2,No,2026-03-03T00:25:33+00:00,10,2026-03-13,4,75.00,0,accepted,USD,Yes
120603424,3960381,MB Resort 4216,1186.00,1226.09,1186.00,2,No,2026-03-02T21:11:04+00:00,132,2026-07-12,5,237.20,0,accepted,USD,Yes
120603343,3960339,Beach Cove #412,390.00,666.04,390.00,1,No,2026-03-02T17:42:38+00:00,4,2026-03-06,6,65.00,0,accepted,USD,Yes
120603353,3960348,Caravelle Resort #125,164.00,316.03,164.00,1,No,2026-03-02T17:06:58+00:00,5,2026-03-07,4,41.00,0,accepted,USD,Yes
120603426,3960383,Monterey Bay #1205,315.00,486.17,315.00,1,No,2026-03-02T15:48:48+00:00,4,2026-03-06,7,45.00,0,accepted,USD,Yes
120603334,3960332,Barefoot #1532 Willow Bend,1415.20,1419.77,1415.20,2,No,2026-03-02T15:05:02+00:00,141,2026-07-21,6,235.87,0,accepted,USD,Yes
120535040,3960373,Luster Leaf 104,1242.00,1357.91,1242.00,3,No,2026-03-02T05:46:19+00:00,127,2026-07-07,6,207.00,0,accepted,USD,Yes
120535026,3960366,Hillside Beach House,315.00,574.60,315.00,3,No,2026-03-02T01:27:44+00:00,10,2026-03-12,3,105.00,0,accepted,USD,Yes
120535017,3960361,Emerald Pointe #3B,2396.00,2396.00,2396.00,2,No,2026-03-02T00:51:24+00:00,123,2026-07-03,7,342.29,0,accepted,USD,Yes
120535076,3960381,MB Resort 4216,563.00,699.66,563.00,2,No,2026-03-01T18:38:19+00:00,57,2026-04-27,6,93.83,0,accepted,USD,Yes
120535132,3960405,Tilgham #241,197.00,445.31,197.00,3,No,2026-03-01T17:39:48+00:00,0,2026-03-01,4,49.25,0,accepted,USD,Yes
120482450,3960332,Barefoot #1532 Willow Bend,827.20,922.91,827.20,2,No,2026-03-01T03:42:04+00:00,33,2026-04-03,8,103.40,0,accepted,USD,Yes
120482576,3960391,Palms Resort #902,655.00,832.32,655.00,3,No,2026-02-28T21:32:30+00:00,7,2026-03-07,4,163.75,0,accepted,USD,Yes
120482566,3960383,Monterey Bay #1205,414.00,664.79,414.00,1,No,2026-02-28T19:21:36+00:00,20,2026-03-20,7,59.14,0,accepted,USD,Yes
120482467,3960340,Beach Cove #507,0.00,0.00,0.00,1,No,2026-02-28T18:24:29+00:00,1,2026-03-01,5,0.00,0,canceled,USD,Yes
120482600,3960393,Robbers Roost Villas 909,1802.00,2095.14,1802.00,2,No,2026-02-28T17:28:28+00:00,0,2026-02-28,31,58.13,0,accepted,USD,Yes
120482431,3960328,Barefoot #1222 Havens,985.00,1333.67,985.00,2,No,2026-02-28T16:16:43+00:00,93,2026-06-01,5,197.00,0,accepted,USD,Yes
120482466,3960338,Beach Club II 4E,609.30,823.28,609.30,4,No,2026-02-28T05:18:58+00:00,5,2026-03-05,3,203.10,0,accepted,USD,Yes
120482563,3960381,MB Resort 4216,0.00,0.00,0.00,2,No,2026-02-28T02:03:12+00:00,140,2026-07-18,4,0.00,0,canceled,USD,Yes
120385909,3960330,Barefoot #1225 Willow Bend,1391.00,1873.64,1391.00,3,No,2026-02-27T23:23:55+00:00,115,2026-06-22,6,231.83,0,accepted,USD,Yes
120386029,3960403,Spinaker #703,271.00,452.92,271.00,2,No,2026-02-27T13:59:06+00:00,12,2026-03-11,3,90.33,0,accepted,USD,Yes
120386008,3960381,MB Resort 4216,1791.00,1791.00,1791.00,2,No,2026-02-27T02:58:33+00:00,98,2026-06-05,8,223.88,0,accepted,USD,Yes
120386032,3960405,Tilgham #241,408.50,484.61,408.50,3,No,2026-02-27T02:39:08+00:00,32,2026-03-31,6,68.08,0,canceled,USD,Yes
120385988,3960350,Coconut Grove #204,1120.00,1360.45,1120.00,6,No,2026-02-27T00:19:06+00:00,73,2026-05-11,3,373.33,0,accepted,USD,Yes
120278500,3960390,Ocean villas #G2,643.00,767.26,643.00,2,No,2026-02-26T16:24:04+00:00,34,2026-04-01,5,128.60,0,accepted,USD,Yes
120278580,3960403,Spinaker #703,2071.00,2492.58,2071.00,2,No,2026-02-26T16:03:45+00:00,142,2026-07-18,7,295.86,0,accepted,USD,Yes
120278455,3960366,Hillside Beach House,423.00,665.86,423.00,3,No,2026-02-26T03:38:10+00:00,18,2026-03-16,5,84.60,0,accepted,USD,Yes
120278448,3960362,Golf Colony 19G,376.00,524.74,376.00,1,No,2026-02-26T00:54:48+00:00,15,2026-03-13,7,53.71,0,accepted,USD,Yes
120278561,3960394,Sanabel Towers #303,250.00,540.13,250.00,2,No,2026-02-26T00:33:41+00:00,12,2026-03-10,3,83.33,0,accepted,USD,Yes
120174667,3960361,Emerald Pointe #3B,268.00,450.38,268.00,2,No,2026-02-25T20:50:06+00:00,0,2026-02-25,5,53.60,0,accepted,USD,Yes
120174857,3960405,Tilgham #241,229.00,472.35,229.00,3,No,2026-02-25T20:31:12+00:00,22,2026-03-19,3,76.33,0,accepted,USD,Yes
120174659,3960350,Coconut Grove #204,0.00,0.00,0.00,6,No,2026-02-25T03:35:41+00:00,86,2026-05-22,3,0.00,0,canceled,USD,Yes
120078088,3960350,Coconut Grove #204,972.00,1235.39,972.00,6,No,2026-02-24T17:22:12+00:00,10,2026-03-06,5,194.40,0,accepted,USD,Yes
120078095,3960373,Luster Leaf 104,449.00,687.83,449.00,3,No,2026-02-24T13:02:22+00:00,41,2026-04-06,4,112.25,0,accepted,USD,Yes
120078100,3960379,Madison Drive 4BR Beach House,3909.00,3909.00,3909.00,4,No,2026-02-24T05:11:34+00:00,139,2026-07-13,4,977.25,0,accepted,USD,Yes
120078101,3960381,MB Resort 4216,841.00,934.57,841.00,2,No,2026-02-24T02:14:25+00:00,123,2026-06-27,5,168.20,0,accepted,USD,Yes
120078150,3960403,Spinaker #703,1449.00,1449.00,1449.00,2,No,2026-02-24T00:31:34+00:00,123,2026-06-27,6,241.50,0,accepted,USD,Yes
120078103,3960390,Ocean villas #G2,252.00,436.86,252.00,2,No,2026-02-23T19:20:15+00:00,12,2026-03-07,4,63.00,0,accepted,USD,Yes
120078147,3960392,Prince Resort 1205,1057.00,1172.01,1057.00,3,No,2026-02-23T19:06:28+00:00,26,2026-03-21,5,211.40,0,accepted,USD,Yes
119972385,3960403,Spinaker #703,539.00,679.38,539.00,2,No,2026-02-22T23:03:04+00:00,39,2026-04-02,3,179.67,0,accepted,USD,Yes
119914411,3960398,Sand Dunes Resort 2527,1239.00,1583.14,1239.00,1,No,2026-02-22T04:50:35+00:00,127,2026-06-29,7,177.00,0,accepted,USD,Yes
119914273,3960390,Ocean villas #G2,0.00,0.00,0.00,2,No,2026-02-22T00:35:12+00:00,40,2026-04-03,3,0.00,0,canceled,USD,Yes
119914417,3960403,Spinaker #703,690.00,806.97,690.00,2,No,2026-02-21T23:32:40+00:00,44,2026-04-06,5,138.00,0,accepted,USD,Yes
119851089,3960327,Anderson Ocean Club,2257.00,2257.00,2257.00,3,No,2026-02-21T13:21:44+00:00,176,2026-08-16,5,451.40,0,accepted,USD,Yes
119851090,3960327,Anderson Ocean Club,971.00,1099.34,971.00,3,No,2026-02-21T03:36:19+00:00,18,2026-03-11,3,323.67,0,accepted,USD,Yes
119851178,3960390,Ocean villas #G2,602.00,732.61,602.00,2,No,2026-02-20T21:16:08+00:00,109,2026-06-09,3,200.67,0,accepted,USD,Yes
119851091,3960327,Anderson Ocean Club,2852.00,2852.00,2852.00,3,No,2026-02-20T19:05:36+00:00,90,2026-05-21,5,570.40,0,accepted,USD,Yes
119851149,3960362,Golf Colony 19G,441.00,579.67,441.00,1,No,2026-02-20T18:02:34+00:00,1,2026-02-21,10,44.10,0,accepted,USD,Yes
119773758,3960373,Luster Leaf 104,0.00,0.00,0.00,3,No,2026-02-20T11:19:51+00:00,44,2026-04-05,7,0.00,0,canceled,USD,Yes
119773759,3960373,Luster Leaf 104,597.00,812.89,597.00,3,No,2026-02-20T03:41:18+00:00,38,2026-03-30,6,99.50,0,accepted,USD,Yes
119773765,3960381,MB Resort 4216,963.00,1037.66,963.00,2,No,2026-02-20T01:12:54+00:00,43,2026-04-04,7,137.57,0,accepted,USD,Yes
119773781,3960405,Tilgham #241,446.00,655.72,446.00,3,No,2026-02-20T00:56:42+00:00,45,2026-04-06,4,111.50,0,accepted,USD,Yes
119773771,3960390,Ocean villas #G2,967.00,1041.04,967.00,2,No,2026-02-19T19:53:36+00:00,104,2026-06-03,5,193.40,0,accepted,USD,Yes
119468450,3960326,A Place at the beach 3L 5001,856.00,1196.02,856.00,2,No,2026-02-17T01:33:51+00:00,147,2026-07-14,4,214.00,0,accepted,USD,Yes
119468453,3960328,Barefoot #1222 Havens,203.00,395.46,203.00,2,No,2026-02-17T01:32:07+00:00,16,2026-03-05,3,67.67,0,accepted,USD,Yes
119468455,3960330,Barefoot #1225 Willow Bend,267.00,518.54,267.00,3,No,2026-02-16T05:13:07+00:00,19,2026-03-07,7,38.14,0,accepted,USD,Yes
119378256,3960403,Spinaker #703,1094.00,1148.35,1094.00,2,No,2026-02-15T23:24:24+00:00,112,2026-06-07,5,218.80,0,accepted,USD,Yes
119377809,3960330,Barefoot #1225 Willow Bend,727.00,1165.06,727.00,3,No,2026-02-15T22:35:00+00:00,156,2026-07-21,4,181.75,0,accepted,USD,Yes
119377955,3960352,Covewind 1518,1609.60,1668.54,1609.60,4,No,2026-02-15T22:32:04+00:00,95,2026-05-21,3,536.53,0,accepted,USD,Yes
119378023,3960373,Luster Leaf 104,346.00,600.79,346.00,3,No,2026-02-15T17:08:33+00:00,28,2026-03-15,4,86.50,0,accepted,USD,Yes
119324062,3960328,Barefoot #1222 Havens,0.00,0.00,0.00,2,No,2026-02-14T22:04:44+00:00,14,2026-02-28,10,0.00,0,canceled,USD,Yes
119324057,3960327,Anderson Ocean Club,0.00,0.00,0.00,3,No,2026-02-14T21:01:27+00:00,176,2026-08-09,5,0.00,0,canceled,USD,Yes
119324095,3960362,Golf Colony 19G,182.00,360.81,182.00,1,No,2026-02-14T13:26:08+00:00,18,2026-03-04,4,45.50,0,accepted,USD,Yes
119324070,3960336,Barefoot #731 Willow Bend,978.00,1105.26,978.00,3,No,2026-02-14T01:12:13+00:00,119,2026-06-13,7,139.71,0,accepted,USD,Yes
119270331,3960381,MB Resort 4216,168.00,365.88,168.00,2,No,2026-02-13T22:12:18+00:00,0,2026-02-13,3,56.00,0,accepted,USD,Yes
119270303,3960361,Emerald Pointe #3B,435.00,435.00,435.00,2,No,2026-02-13T19:09:11+00:00,0,2026-02-13,5,87.00,0,accepted,USD,Yes
119270273,3960326,A Place at the beach 3L 5001,392.00,555.16,392.00,2,No,2026-02-13T18:20:11+00:00,0,2026-02-13,8,49.00,0,accepted,USD,Yes
119271128,3960401,Shipwatch Pointe E109,340.00,342.22,340.00,2,No,2026-02-13T17:12:50+00:00,3,2026-02-16,5,68.00,0,accepted,USD,Yes
119270315,3960379,Madison Drive 4BR Beach House,2778.00,2778.00,2778.00,4,No,2026-02-13T14:01:14+00:00,97,2026-05-21,3,926.00,0,accepted,USD,Yes
119271048,3960394,Sanabel Towers #303,252.00,436.86,252.00,2,No,2026-02-13T03:23:07+00:00,0,2026-02-13,4,63.00,0,accepted,USD,Yes
119270283,3960334,Barefoot #1635 Havens,195.00,443.62,195.00,3,No,2026-02-13T02:51:22+00:00,0,2026-02-13,3,65.00,0,accepted,USD,Yes
119271159,3960403,Spinaker #703,1797.00,1797.00,1797.00,2,No,2026-02-13T01:49:16+00:00,120,2026-06-13,7,256.71,0,accepted,USD,Yes
119270289,3960340,Beach Cove #507,159.00,341.38,159.00,1,No,2026-02-13T01:36:50+00:00,0,2026-02-13,3,53.00,0,accepted,USD,Yes
119181658,3960391,Palms Resort #902,229.00,472.35,229.00,3,No,2026-02-12T20:24:22+00:00,0,2026-02-12,3,76.33,0,accepted,USD,Yes
119181654,3960379,Madison Drive 4BR Beach House,732.00,964.99,732.00,4,No,2026-02-11T22:01:43+00:00,24,2026-03-07,5,146.40,0,accepted,USD,Yes
119181619,3960324,A place at the beach #130,1902.00,2130.75,1902.00,2,No,2026-02-11T19:37:43+00:00,192,2026-08-22,7,271.71,0,accepted,USD,Yes
119105675,3960328,Barefoot #1222 Havens,474.00,624.45,474.00,2,No,2026-02-11T13:07:50+00:00,4,2026-02-15,9,52.67,0,accepted,USD,Yes
119105691,3960346,Brigadune 14a,3882.00,3882.00,3882.00,3,No,2026-02-11T02:46:16+00:00,157,2026-07-18,7,554.57,0,accepted,USD,Yes
119105733,3960403,Spinaker #703,1069.00,1127.23,1069.00,2,No,2026-02-11T02:30:03+00:00,145,2026-07-06,4,267.25,0,accepted,USD,Yes
119033480,3960398,Sand Dunes Resort 2527,256.00,423.34,256.00,1,No,2026-02-10T02:45:10+00:00,26,2026-03-08,5,51.20,0,accepted,USD,Yes
119033436,3960364,Grande Cayman Resort #1253,767.00,926.96,767.00,3,No,2026-02-09T23:05:24+00:00,8,2026-02-17,8,95.88,0,accepted,USD,Yes
119033402,3960336,Barefoot #731 Willow Bend,967.00,1095.96,967.00,3,No,2026-02-09T18:30:58+00:00,116,2026-06-05,6,161.17,0,accepted,USD,Yes
118915417,3960392,Prince Resort 1205,557.00,749.51,557.00,3,No,2026-02-09T15:23:21+00:00,2,2026-02-11,6,92.83,0,accepted,USD,Yes
118900585,3960392,Prince Resort 1205,1413.00,1828.38,1413.00,3,No,2026-02-09T13:08:59+00:00,47,2026-03-28,6,235.50,0,accepted,USD,Yes
118903103,3960327,Anderson Ocean Club,1367.00,1433.96,1367.00,3,No,2026-02-09T04:25:45+00:00,91,2026-05-11,4,341.75,0,accepted,USD,Yes
118902733,3960336,Barefoot #731 Willow Bend,214.00,459.68,214.00,3,No,2026-02-08T23:06:36+00:00,25,2026-03-05,4,53.50,0,accepted,USD,Yes
118900340,3960394,Sanabel Towers #303,476.00,777.27,476.00,2,No,2026-02-08T21:47:11+00:00,23,2026-03-03,7,68.00,0,accepted,USD,Yes
118901407,3960379,Madison Drive 4BR Beach House,2680.00,2680.00,2680.00,4,No,2026-02-08T18:46:45+00:00,96,2026-05-15,6,446.67,0,accepted,USD,Yes
118900862,3960390,Ocean villas #G2,1270.00,1297.07,1270.00,2,No,2026-02-06T12:45:35+00:00,136,2026-06-22,4,317.50,0,accepted,USD,Yes
118901409,3960379,Madison Drive 4BR Beach House,1750.00,1825.20,1750.00,4,No,2026-02-06T03:00:28+00:00,91,2026-05-08,5,350.00,0,accepted,USD,Yes
118901554,3960373,Luster Leaf 104,594.00,810.35,594.00,3,No,2026-02-05T19:34:18+00:00,30,2026-03-07,7,84.86,0,accepted,USD,Yes
118901367,3960381,MB Resort 4216,472.00,622.76,472.00,2,No,2026-02-05T13:56:09+00:00,23,2026-02-28,7,67.43,0,accepted,USD,Yes
118903106,3960327,Anderson Ocean Club,3196.00,3196.00,3196.00,3,No,2026-02-05T02:45:34+00:00,164,2026-07-19,5,639.20,0,accepted,USD,Yes
118902736,3960336,Barefoot #731 Willow Bend,197.00,445.31,197.00,3,No,2026-02-04T06:19:15+00:00,9,2026-02-13,4,49.25,0,accepted,USD,Yes
118902631,3960338,Beach Club II 4E,1070.00,1212.57,1070.00,4,No,2026-02-02T19:32:35+00:00,4,2026-02-06,9,118.89,0,accepted,USD,Yes
118902668,3960337,Barefoot #811 Ironwood,1400.00,1601.22,1400.00,2,No,2026-02-01T20:58:24+00:00,0,2026-02-01,27,51.85,0,accepted,USD,Yes
118903107,3960327,Anderson Ocean Club,3060.00,3060.00,3060.00,3,No,2026-01-31T23:10:21+00:00,134,2026-06-14,5,612.00,0,accepted,USD,Yes
118901555,3960373,Luster Leaf 104,632.00,1063.53,632.00,3,No,2026-01-31T20:15:35+00:00,120,2026-05-31,5,126.40,0,accepted,USD,Yes
118902876,3960330,Barefoot #1225 Willow Bend,850.00,1026.67,850.00,3,No,2026-01-31T17:43:06+00:00,63,2026-04-04,7,121.43,0,accepted,USD,Yes
118903151,3960326,A Place at the beach 3L 5001,937.00,1015.69,937.00,2,No,2026-01-31T15:13:25+00:00,183,2026-08-02,5,187.40,0,accepted,USD,Yes
118899917,3960405,Tilgham #241,522.00,719.94,522.00,3,No,2026-01-31T15:12:44+00:00,40,2026-03-12,4,130.50,0,accepted,USD,Yes
118902418,3960340,Beach Cove #507,111.00,300.82,111.00,1,No,2026-01-30T17:37:32+00:00,0,2026-01-30,3,37.00,0,accepted,USD,Yes
118901410,3960379,Madison Drive 4BR Beach House,2425.00,2425.00,2425.00,4,No,2026-01-30T16:50:51+00:00,197,2026-08-15,5,485.00,0,accepted,USD,Yes
118899922,3960405,Tilgham #241,0.00,0.00,0.00,3,No,2026-01-29T02:25:48+00:00,102,2026-05-11,3,0.00,0,canceled,USD,Yes
118902880,3960330,Barefoot #1225 Willow Bend,1152.00,1618.60,1152.00,3,No,2026-01-28T01:47:07+00:00,178,2026-07-25,7,164.57,0,accepted,USD,Yes
118902287,3960346,Brigadune 14a,3795.00,4401.04,3795.00,3,No,2026-01-27T16:34:17+00:00,165,2026-07-11,7,542.14,0,accepted,USD,Yes
118900201,3960401,Shipwatch Pointe E109,0.00,0.00,-214.62,2,No,2026-01-26T17:57:55+00:00,0,2026-01-26,1,0.00,0,canceled,USD,Yes
118902634,3960338,Beach Club II 4E,6481.00,6481.00,6481.00,4,No,2026-01-26T15:06:57+00:00,187,2026-08-01,7,925.86,0,accepted,USD,Yes
118902982,3960328,Barefoot #1222 Havens,925.00,1005.55,925.00,2,No,2026-01-26T15:06:32+00:00,8,2026-02-03,15,61.67,0,canceled,USD,Yes
118901654,3960364,Grande Cayman Resort #1253,538.00,733.46,538.00,3,No,2026-01-26T04:51:23+00:00,42,2026-03-09,4,134.50,0,accepted,USD,Yes
118902737,3960336,Barefoot #731 Willow Bend,1239.00,1325.80,1239.00,3,No,2026-01-25T16:59:08+00:00,68,2026-04-03,8,154.88,0,accepted,USD,Yes
118903109,3960327,Anderson Ocean Club,3681.00,3681.00,3681.00,3,No,2026-01-25T16:35:28+00:00,182,2026-07-26,6,613.50,0,accepted,USD,Yes
118900720,3960391,Palms Resort #902,0.00,0.00,0.00,3,No,2026-01-23T14:07:39+00:00,346,2027-01-04,3,0.00,0,canceled,USD,Yes
118900343,3960394,Sanabel Towers #303,0.00,0.00,-190.60,2,No,2026-01-23T13:54:27+00:00,0,2026-01-23,5,0.00,0,canceled,USD,Yes
118901617,3960366,Hillside Beach House,633.00,843.31,633.00,3,No,2026-01-23T02:14:32+00:00,62,2026-03-26,4,158.25,0,accepted,USD,Yes
118902882,3960330,Barefoot #1225 Willow Bend,1653.00,2153.23,1653.00,3,No,2026-01-22T23:42:53+00:00,213,2026-08-23,14,118.07,0,accepted,USD,Yes
118900099,3960403,Spinaker #703,701.00,816.27,701.00,2,No,2026-01-22T02:49:32+00:00,65,2026-03-28,5,140.20,0,accepted,USD,Yes
118900721,3960391,Palms Resort #902,336.00,562.77,336.00,3,No,2026-01-21T21:48:52+00:00,25,2026-02-15,3,112.00,0,accepted,USD,Yes
118903152,3960326,A Place at the beach 3L 5001,1789.00,1789.00,1789.00,2,No,2026-01-21T14:20:16+00:00,143,2026-06-13,7,255.57,0,accepted,USD,Yes
118901411,3960379,Madison Drive 4BR Beach House,0.00,0.00,0.00,4,No,2026-01-21T01:20:09+00:00,217,2026-08-26,4,0.00,0,canceled,USD,Yes
118901412,3960379,Madison Drive 4BR Beach House,1831.00,1893.64,1831.00,4,No,2026-01-20T22:14:54+00:00,53,2026-03-14,6,305.17,0,accepted,USD,Yes
118900863,3960390,Ocean villas #G2,1766.00,1766.00,1766.00,2,No,2026-01-20T21:34:08+00:00,158,2026-06-27,6,294.33,0,accepted,USD,Yes
118903153,3960326,A Place at the beach 3L 5001,893.00,978.51,893.00,2,No,2026-01-20T20:54:38+00:00,124,2026-05-24,6,148.83,0,accepted,USD,Yes
118903461,3960323,A Place at the Beach #123,865.00,1128.00,865.00,2,No,2026-01-20T19:16:43+00:00,73,2026-04-03,7,123.57,0,accepted,USD,Yes
118902152,3960350,Coconut Grove #204,288.00,657.41,288.00,6,No,2026-01-19T23:27:02+00:00,10,2026-01-29,3,96.00,0,accepted,USD,Yes
118902883,3960330,Barefoot #1225 Willow Bend,718.00,1155.46,718.00,3,No,2026-01-19T15:00:50+00:00,173,2026-07-11,4,179.50,0,accepted,USD,Yes
118901970,3960361,Emerald Pointe #3B,307.00,483.34,307.00,2,No,2026-01-19T13:03:52+00:00,4,2026-01-23,6,51.17,0,accepted,USD,Yes
118900102,3960403,Spinaker #703,1628.00,2019.84,1628.00,2,No,2026-01-18T20:51:40+00:00,174,2026-07-11,7,232.57,0,accepted,USD,Yes
118902884,3960330,Barefoot #1225 Willow Bend,940.00,1392.37,940.00,3,No,2026-01-18T15:50:49+00:00,147,2026-06-14,7,134.29,0,accepted,USD,Yes
118901416,3960379,Madison Drive 4BR Beach House,4241.00,4241.00,4241.00,4,No,2026-01-18T04:11:00+00:00,168,2026-07-05,7,605.86,0,accepted,USD,Yes
118903111,3960327,Anderson Ocean Club,2899.00,2899.00,2899.00,3,No,2026-01-18T02:31:28+00:00,128,2026-05-26,7,414.14,0,accepted,USD,Yes
118901417,3960379,Madison Drive 4BR Beach House,0.00,0.00,0.00,4,No,2026-01-17T18:11:20+00:00,142,2026-06-08,4,0.00,0,canceled,USD,Yes
118902768,3960334,Barefoot #1635 Havens,325.00,553.47,325.00,3,No,2026-01-17T15:22:57+00:00,0,2026-01-17,5,65.00,0,accepted,USD,Yes
118900586,3960392,Prince Resort 1205,694.00,1073.96,694.00,3,No,2026-01-17T00:06:45+00:00,41,2026-02-27,5,138.80,0,accepted,USD,Yes
118903154,3960326,A Place at the beach 3L 5001,1102.00,1155.11,1102.00,2,No,2026-01-16T03:28:01+00:00,134,2026-05-30,7,157.43,0,accepted,USD,Yes
118901609,3960369,Holiday Pavilion #210,732.00,825.56,732.00,1,No,2026-01-16T02:01:55+00:00,80,2026-04-06,4,183.00,0,accepted,USD,Yes
118900587,3960392,Prince Resort 1205,108.00,370.11,108.00,3,No,2026-01-15T20:12:24+00:00,23,2026-02-07,1,108.00,0,accepted,USD,Yes
118901611,3960369,Holiday Pavilion #210,3054.00,3054.00,3054.00,1,No,2026-01-15T16:57:19+00:00,140,2026-06-04,5,610.80,0,accepted,USD,Yes
118903462,3960323,A Place at the Beach #123,511.00,655.72,511.00,2,No,2026-01-15T00:46:07+00:00,51,2026-03-07,7,73.00,0,accepted,USD,Yes
118900723,3960391,Palms Resort #902,284.00,518.83,284.00,3,No,2026-01-13T21:00:24+00:00,37,2026-02-19,3,94.67,0,accepted,USD,Yes
118903463,3960323,A Place at the Beach #123,1025.00,1288.10,1025.00,2,No,2026-01-13T15:39:20+00:00,171,2026-07-03,6,170.83,0,accepted,USD,Yes
118902885,3960330,Barefoot #1225 Willow Bend,896.00,1345.41,896.00,3,No,2026-01-13T02:25:55+00:00,144,2026-06-06,7,128.00,0,accepted,USD,Yes
118901556,3960373,Luster Leaf 104,494.00,725.85,494.00,3,No,2026-01-13T00:37:42+00:00,70,2026-03-24,5,98.80,0,accepted,USD,Yes
118902887,3960330,Barefoot #1225 Willow Bend,1122.00,1256.51,1122.00,3,No,2026-01-13T00:18:42+00:00,173,2026-07-05,6,187.00,0,accepted,USD,Yes
118901075,3960386,Ocean Bay Club 1510,0.00,0.00,0.00,4,No,2026-01-12T23:38:07+00:00,139,2026-05-31,5,0.00,0,canceled,USD,Yes
118901618,3960366,Hillside Beach House,260.00,528.12,260.00,3,No,2026-01-12T21:31:07+00:00,55,2026-03-08,4,65.00,0,accepted,USD,Yes
118903464,3960323,A Place at the Beach #123,0.00,0.00,0.00,2,No,2026-01-12T14:51:31+00:00,194,2026-07-25,6,0.00,0,canceled,USD,Yes
118902635,3960338,Beach Club II 4E,5471.00,5471.00,5471.00,4,No,2026-01-11T23:26:31+00:00,161,2026-06-21,6,911.83,0,accepted,USD,Yes
118901418,3960379,Madison Drive 4BR Beach House,2625.00,2625.00,2625.00,4,No,2026-01-11T22:34:38+00:00,152,2026-06-12,4,656.25,0,accepted,USD,Yes
